	GC-pop-S1_0	GC-pop-S2_0	GC-pop-S3_0	invitro-pop-S1_0	invitro-pop-S2_0	invitro-pop-S3_0	invivo-pop-S1_0	invivo-pop-S2_0	invivo-pop-S3_0	NAIVE-pop-S1_0	NAIVE-pop-S2_0	NAIVE-pop-S3_0
AKAP5	1.2539361300827	1.24603739843614	1.63777263072262	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	3.569662681857	1.24603739843614	2.30295402866753	2.02594977329521	1.73705713687184
AKAP8	4.70521225441586	3.96200643454741	4.85823059325894	3.87225496903037	4.10274259159467	4.31786018273816	4.67908804998894	4.2953883596332	4.52922629613562	4.70521225441586	4.90162126108891	4.3991721489758
AKAP8L	2.66209841614383	2.92116513511901	2.37457388479925	3.23066372635374	3.99440750800946	3.02431903998484	2.87732634409022	1.63777263072262	1.24603739843614	3.96444687691946	2.81270449176716	3.23066372635374
AKAP9	2.66209841614383	3.84089170845666	2.87732634409022	5.02683039046504	5.02683039046504	4.96893866269147	3.77478526812145	1.63777263072262	4.1355317093577	3.48759949433808	3.42524560316009	3.94907140726129
AKIRIN1	3.66470076631186	3.65350038922451	3.48759949433808	3.87225496903037	2.30295402866753	4.23551981732975	3.99440750800946	3.569662681857	2.87732634409022	3.36572086025867	3.57396168543846	3.48759949433808
AKIRIN2	2.66209841614383	2.17374472129307	2.13860365812969	2.71278319460055	2.78715030080066	3.48759949433808	2.1970718423639	2.92116513511901	2.87732634409022	2.71278319460055	1.58928020130354	2.90037817646403
AKNA	5.21540427516798	4.78916636036092	4.76307243570507	5.83547216706428	5.92043586727927	5.78710862492006	4.46588262494982	5.01670912714153	4.93350994871358	8.00060090033906	7.5043386853358	7.54545960531427
AKR1B10	2.66209841614383	1.65831974556078	2.13860365812969	2.13860365812969	1.91201534883867	2.1970718423639	1.30831046809148	1.63777263072262	2.13860365812969	1.30831046809148	2.30295402866753	1.73705713687184
AKR1E2	2.66209841614383	2.17374472129307	1.91201534883867	2.13860365812969	2.30295402866753	1.77426711732946	1.30831046809148	3.569662681857	1.63777263072262	1.91201534883867	1.58928020130354	1.26851705604071
AKR7A2	3.36572086025867	3.84089170845666	3.733475675834	4.6609218415034	4.50830761708455	4.96893866269147	3.99440750800946	3.99440750800946	4.24332295556295	5.11811381508136	4.90162126108891	4.58481746383144
AKT1	4.30046229617485	3.84089170845666	4.64734303110141	3.87225496903037	4.50830761708455	3.733475675834	3.99440750800946	3.569662681857	3.94907140726129	3.36572086025867	3.91204480073569	3.48759949433808
AKT1S1	1.65831974556078	1.24603739843614	2.13860365812969	2.13860365812969	1.91201534883867	3.02431903998484	2.1970718423639	1.63777263072262	2.13860365812969	2.71278319460055	2.81270449176716	1.26851705604071
AKT2	5.21540427516798	5.02683039046504	4.52922629613562	4.6609218415034	4.85419468680399	5.02683039046504	4.92690439715336	3.569662681857	4.1355317093577	5.2235112667351	4.6609218415034	5.2235112667351
AKT3	2.66209841614383	2.92116513511901	3.07266254103253	2.30295402866753	2.94915634846485	3.733475675834	3.20965001532237	2.92116513511901	2.13860365812969	4.76307243570507	4.6609218415034	4.92690439715336
AKTIP	2.17374472129307	2.17374472129307	2.71278319460055	2.92116513511901	1.26851705604071	1.77426711732946	2.87732634409022	2.92116513511901	2.50937811950592	2.30295402866753	2.30295402866753	3.23066372635374
ALAD	6.03247360093589	6.00882891620378	6.42911699823229	5.41691593034868	5.81889644580772	5.87614959219085	6.1575112085747	6.20498019325797	6.49592210970426	5.5440259913015	4.98903809670602	5.94670067730227
ALAS1	3.11152031972586	3.11152031972586	2.93408650389528	2.92116513511901	3.86661459989005	2.87732634409022	4.55881705765469	2.92116513511901	3.86661459989005	3.20965001532237	2.94915634846485	2.17374472129307
ALAS2	1.2539361300827	1.65831974556078	2.37457388479925	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	1.65831974556078	2.81270449176716	1.26851705604071
ALCAM	3.86661459989005	3.34927846106101	3.1907847800843	2.30295402866753	2.30295402866753	3.02431903998484	3.569662681857	3.569662681857	3.86661459989005	3.07266254103253	3.72869711091662	3.48759949433808
ALDH16A1	4.30046229617485	4.18311603037474	4.24332295556295	4.3991721489758	4.43381406533268	4.57362479141128	3.20965001532237	2.92116513511901	4.52922629613562	4.03004519446675	3.42524560316009	3.77478526812145
ALDH18A1	4.06368001260598	4.78916636036092	4.76307243570507	4.01723976951091	3.99440750800946	4.31786018273816	5.49564811591446	5.34778871608722	5.59089106030917	3.57396168543846	4.26235072987991	1.73705713687184
ALDH1B1	1.2539361300827	2.17374472129307	1.63777263072262	1.77426711732946	2.30295402866753	2.1970718423639	2.1970718423639	1.63777263072262	1.24603739843614	1.91201534883867	1.58928020130354	2.50937811950592
ALDH2	4.85178761997027	4.50830761708455	4.98230534998533	5.34778871608722	5.58241324881956	5.53304303098913	5.01094347228796	4.52922629613562	3.86661459989005	6.02498644351925	5.19713457959613	5.65658473715948
ALDH3A2	3.36572086025867	3.54293875607366	3.36572086025867	3.43277424255358	3.18118094493278	2.62563333242514	3.569662681857	1.63777263072262	2.50937811950592	3.86661459989005	4.6609218415034	4.58481746383144
ALDH3B1	1.2539361300827	1.65831974556078	2.13860365812969	2.71278319460055	1.26851705604071	2.1970718423639	3.77478526812145	3.99440750800946	2.13860365812969	2.71278319460055	2.30295402866753	1.26851705604071
ALDH4A1	1.65831974556078	1.24603739843614	2.13860365812969	1.77426711732946	1.26851705604071	2.1970718423639	1.30831046809148	2.92116513511901	2.13860365812969	2.30295402866753	2.02594977329521	3.23066372635374
ALDH6A1	1.2539361300827	1.65831974556078	1.91201534883867	1.24603739843614	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	2.50937811950592	2.71278319460055	1.58928020130354	2.90037817646403
ALDH7A1	2.66209841614383	3.65350038922451	2.87732634409022	2.30295402866753	2.78715030080066	2.62563333242514	3.77478526812145	1.63777263072262	2.50937811950592	3.48759949433808	2.94915634846485	3.77478526812145
ALDH9A1	4.96373379752286	5.22214863602988	5.19713457959613	4.01723976951091	4.59042861966041	4.57362479141128	5.45633343252006	5.44100038844222	5.75459671461849	4.4975434145389	4.84302614334397	4.92690439715336
ALDOA	8.15812550814971	8.04079416331306	8.13150379991071	10.3425069535175	10.2171232633294	10.1990180422977	8.78491409059915	8.36580412928921	8.75109548246814	8.22827127986286	7.85025756986756	8.38772932158993
ALDOC	2.66209841614383	2.17374472129307	2.13860365812969	4.50830761708455	4.31786018273816	4.96893866269147	3.20965001532237	1.63777263072262	1.63777263072262	1.30831046809148	1.24603739843614	2.90037817646403
ALG1	1.2539361300827	2.17374472129307	2.37457388479925	1.54463786572586	1.26851705604071	1.26851705604071	2.87732634409022	2.92116513511901	3.42524560316009	3.48759949433808	3.42524560316009	4.28157977010661
ALG10	3.11152031972586	2.17374472129307	2.71278319460055	2.13860365812969	1.91201534883867	1.26851705604071	2.1970718423639	1.63777263072262	3.00747200955627	3.20965001532237	2.30295402866753	3.07266254103253
ALG11	2.17374472129307	2.92116513511901	3.569662681857	2.30295402866753	2.78715030080066	2.1970718423639	3.569662681857	2.92116513511901	3.69154798370386	4.31786018273816	3.42524560316009	4.50830761708455
ALG12	3.11152031972586	1.65831974556078	2.13860365812969	3.12048798855515	2.30295402866753	1.77426711732946	2.87732634409022	1.63777263072262	2.13860365812969	2.13860365812969	2.30295402866753	2.90037817646403
ALG13	2.92116513511901	1.65831974556078	2.37457388479925	1.54463786572586	2.94915634846485	2.1970718423639	3.569662681857	3.569662681857	2.13860365812969	1.30831046809148	2.02594977329521	1.73705713687184
ALG14	1.65831974556078	3.34927846106101	2.87732634409022	3.23066372635374	2.78715030080066	1.26851705604071	1.30831046809148	2.92116513511901	1.24603739843614	2.71278319460055	2.30295402866753	2.90037817646403
ALG2	2.92116513511901	2.92116513511901	3.48759949433808	3.71350172066785	3.99440750800946	3.02431903998484	3.20965001532237	3.99440750800946	3.00747200955627	3.36572086025867	2.81270449176716	2.90037817646403
ALG3	3.11152031972586	2.17374472129307	1.26851705604071	1.54463786572586	1.91201534883867	3.02431903998484	2.1970718423639	3.569662681857	2.13860365812969	1.91201534883867	2.30295402866753	1.26851705604071
ALG5	3.54293875607366	2.66209841614383	2.71278319460055	3.43277424255358	2.78715030080066	4.31786018273816	3.569662681857	4.52922629613562	3.20965001532237	2.13860365812969	2.02594977329521	3.23066372635374
ALG6	1.65831974556078	1.65831974556078	1.24603739843614	1.24603739843614	2.30295402866753	2.1970718423639	3.20965001532237	1.63777263072262	2.50937811950592	1.91201534883867	2.94915634846485	2.17374472129307
ALG8	2.92116513511901	2.17374472129307	2.37457388479925	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	3.42524560316009	1.30831046809148	2.02594977329521	1.26851705604071
ALG9	2.17374472129307	1.65831974556078	1.91201534883867	2.30295402866753	2.78715030080066	2.87732634409022	1.30831046809148	2.92116513511901	1.24603739843614	2.13860365812969	2.30295402866753	3.48759949433808
ALKBH1	1.65831974556078	3.34927846106101	3.36572086025867	2.30295402866753	2.30295402866753	4.00041077658292	2.1970718423639	1.63777263072262	2.87732634409022	2.87732634409022	2.02594977329521	1.73705713687184
ALKBH2	1.2539361300827	1.24603739843614	1.26851705604071	1.54463786572586	1.26851705604071	1.77426711732946	2.1970718423639	1.63777263072262	2.87732634409022	1.65831974556078	1.24603739843614	2.17374472129307
ALKBH3	3.36572086025867	3.65350038922451	2.93408650389528	3.569662681857	3.18118094493278	3.59620392835603	2.87732634409022	3.569662681857	3.20965001532237	2.30295402866753	2.94915634846485	3.07266254103253
ALKBH4	2.66209841614383	2.92116513511901	3.1907847800843	2.13860365812969	1.91201534883867	1.77426711732946	1.30831046809148	2.92116513511901	1.63777263072262	3.20965001532237	2.94915634846485	2.90037817646403
ALKBH5	5.57561933986505	5.89141650027462	5.2577803050281	6.16821883689766	5.30814551269674	5.78710862492006	5.21540427516798	4.71706564544672	5.45744685366801	6.91431992166756	6.83626961473279	6.87872479555566
ALKBH6	3.66470076631186	2.92116513511901	3.733475675834	3.23066372635374	3.71350172066785	2.62563333242514	2.1970718423639	1.63777263072262	3.569662681857	2.87732634409022	2.81270449176716	3.07266254103253
ALKBH7	3.11152031972586	1.65831974556078	2.93408650389528	4.18311603037474	3.18118094493278	3.48759949433808	3.569662681857	1.63777263072262	3.69154798370386	3.07266254103253	3.72869711091662	2.50937811950592
ALKBH8	3.11152031972586	3.84089170845666	3.86661459989005	2.92116513511901	1.91201534883867	3.02431903998484	3.99440750800946	2.92116513511901	2.87732634409022	2.30295402866753	2.81270449176716	2.90037817646403
ALMS1	1.2539361300827	2.17374472129307	2.13860365812969	1.24603739843614	1.26851705604071	1.77426711732946	2.1970718423639	1.63777263072262	2.13860365812969	1.65831974556078	2.94915634846485	2.17374472129307
ALOX5AP	1.2539361300827	2.17374472129307	2.71278319460055	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	1.24603739843614	1.58928020130354	1.73705713687184
ALOX15B	1.2539361300827	1.65831974556078	1.26851705604071	1.24603739843614	1.91201534883867	2.1970718423639	2.1970718423639	1.63777263072262	1.63777263072262	1.24603739843614	1.58928020130354	1.26851705604071
ALPL	1.2539361300827	1.24603739843614	1.26851705604071	3.87225496903037	4.31786018273816	3.733475675834	4.92690439715336	5.51414877988506	5.56968943958867	1.91201534883867	2.30295402866753	1.73705713687184
ALS2	3.86661459989005	3.96200643454741	2.87732634409022	4.26235072987991	5.02683039046504	4.67189649942479	4.76307243570507	4.2953883596332	3.94907140726129	2.93408650389528	3.42524560316009	3.59620392835603
ALS2CL	1.2539361300827	2.17374472129307	1.24603739843614	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	3.99440750800946	1.63777263072262	1.24603739843614	1.24603739843614	1.26851705604071
AMACR	1.2539361300827	1.65831974556078	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	1.63777263072262	1.63777263072262	1.65831974556078	2.02594977329521	2.17374472129307
AMBRA1	3.11152031972586	3.65350038922451	3.569662681857	2.92116513511901	3.71350172066785	3.48759949433808	3.99440750800946	3.569662681857	3.42524560316009	4.54192215814795	3.72869711091662	4.85823059325894
AMD1	1.65831974556078	5.31929452764972	5.66929428288099	5.11811381508136	1.91201534883867	1.77426711732946	2.1970718423639	6.57170352578888	1.63777263072262	1.65831974556078	1.58928020130354	1.26851705604071
AMDHD2	3.11152031972586	3.11152031972586	2.71278319460055	2.92116513511901	2.30295402866753	2.62563333242514	2.1970718423639	1.63777263072262	2.50937811950592	3.20965001532237	3.18118094493278	3.23066372635374
AMFR	3.54293875607366	4.27373971060784	3.64000070958517	4.07910366352117	2.94915634846485	4.67189649942479	4.31545689652382	3.99440750800946	4.1355317093577	4.6609218415034	4.33508570937228	4.85823059325894
AMICA1	2.17374472129307	1.65831974556078	2.71278319460055	1.24603739843614	1.26851705604071	2.87732634409022	2.87732634409022	2.92116513511901	1.24603739843614	3.07266254103253	1.24603739843614	1.73705713687184
AMIGO2	1.65831974556078	1.24603739843614	1.24603739843614	3.71350172066785	3.42524560316009	2.87732634409022	1.30831046809148	2.92116513511901	2.87732634409022	1.65831974556078	2.81270449176716	1.26851705604071
AMIGO3	2.17374472129307	1.24603739843614	1.24603739843614	1.77426711732946	1.26851705604071	1.26851705604071	2.87732634409022	1.63777263072262	1.63777263072262	1.30831046809148	2.02594977329521	1.26851705604071
AMMECR1	2.17374472129307	1.65831974556078	1.91201534883867	2.13860365812969	1.26851705604071	1.77426711732946	2.87732634409022	1.63777263072262	1.63777263072262	1.30831046809148	1.24603739843614	2.50937811950592
AMMECR1L	3.66470076631186	3.84089170845666	4.2953883596332	4.07910366352117	3.86661459989005	4.09366416200493	3.77478526812145	3.99440750800946	3.69154798370386	4.28157977010661	4.54192215814795	4.03004519446675
AMN1	2.17374472129307	1.65831974556078	1.26851705604071	1.77426711732946	1.26851705604071	2.62563333242514	1.30831046809148	1.63777263072262	2.13860365812969	2.13860365812969	2.02594977329521	1.26851705604071
AMPD2	2.92116513511901	3.34927846106101	3.36572086025867	2.71278319460055	3.18118094493278	2.62563333242514	4.31545689652382	2.92116513511901	3.00747200955627	2.93408650389528	3.57396168543846	3.23066372635374
AMPD3	1.2539361300827	1.24603739843614	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	1.65831974556078	2.81270449176716	3.23066372635374
AMZ2	5.13297535354728	4.32793657710652	4.92690439715336	2.92116513511901	2.94915634846485	2.1970718423639	3.569662681857	3.569662681857	3.86661459989005	2.13860365812969	2.81270449176716	3.48759949433808
ANAPC1	5.69361964699918	5.40127969200807	5.8408777822788	4.70521225441586	5.2577803050281	5.14045307911431	5.45633343252006	5.60304562759351	5.75459671461849	5.75331681304065	6.29868054388357	6.25109105407391
ANAPC10	4.54782784313843	5.22214863602988	4.4975434145389	4.07910366352117	3.18118094493278	3.87225496903037	4.92690439715336	5.01670912714153	4.03850990482812	3.07266254103253	3.42524560316009	3.48759949433808
ANAPC11	3.96444687691946	3.54293875607366	4.18311603037474	3.569662681857	4.10274259159467	3.59620392835603	5.49564811591446	4.87605947142336	5.48912425595225	4.03004519446675	4.03004519446675	4.03004519446675
ANAPC13	3.96444687691946	4.43381406533268	3.569662681857	3.60299213262624	3.71350172066785	3.02431903998484	4.76307243570507	3.569662681857	4.03850990482812	2.93408650389528	3.18118094493278	3.59620392835603
ANAPC16	4.54782784313843	4.86394754389259	4.52922629613562	4.78155890945377	5.11811381508136	4.57362479141128	5.08271999676318	4.52922629613562	4.67189649942479	3.20965001532237	2.94915634846485	3.59620392835603
ANAPC2	6.09505138642599	6.23475360414086	6.11968459048144	5.3115243524286	5.50528540394256	5.32447868116916	5.2577803050281	5.14045307911431	5.56968943958867	6.16240988633143	5.87614959219085	5.90300143063743
ANAPC4	3.96444687691946	3.65350038922451	3.99440750800946	2.92116513511901	3.71350172066785	3.02431903998484	4.46588262494982	4.52922629613562	4.52922629613562	3.36572086025867	2.94915634846485	3.23066372635374
ANAPC5	7.41020183157287	7.39548835993698	7.64197132271351	7.68913105710645	7.32074506984101	7.63103030427216	6.97802058488297	6.77340208627336	7.2027174367328	6.07605963532804	5.8253100826075	5.35131023227335
ANAPC7	4.48865996922728	4.50830761708455	4.57362479141128	4.6609218415034	5.11811381508136	4.23551981732975	4.46588262494982	4.2953883596332	4.67189649942479	4.28157977010661	3.91204480073569	3.77478526812145
